pro_id	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf	P1	P2	P3	P4	relative_P4	relative_PP4
P09525	4126	0.501547241928073	0.210445740548749	0.189097530328705	0.0793244257898619	0.0195850614046111	0.4126	0.4126	0.1701975	0.04126	0.195121951219512	0.19800993777375
P09543	1320	0.791759458879774	0.0835750380165497	0.105423484744665	0.0111199695028867	0.00812204885612533	0.132	0.132	0.0174108	0.0132	0.43122035360069	0.422099631368524
P09601	2792	0.569943576151968	0.148135227955292	0.204780760178922	0.0532010566719251	0.0239393790418936	0.2792	0.2792	0.07792472	0.02792	0.263782643102084	0.310335024949894
P09619	4395	0.437567147677896	0.213062846440798	0.21941177603503	0.106814167176855	0.0231440626694213	0.4395	0.4395	0.1931163	0.04395	0.185391175380052	0.178088472710021
P09622	2887	0.590290780868677	0.185954814507837	0.157705891073575	0.0496645032266807	0.0163840103232307	0.2887	0.2887	0.08331882	0.02887	0.257334019557385	0.248060243034079
P09651	2505	0.624731669625964	0.173438902851102	0.145754949531407	0.0404490728980678	0.0156254050934603	0.2505	0.2505	0.0627252	0.02505	0.285388127853881	0.278654490476417
P09661	3500	0.51653583486779	0.187188708083292	0.201230787849012	0.0729023842654466	0.0221422849344601	0.35	0.35	0.122465	0.035	0.222271615914648	0.232967141880292
P09668	4865	0.452211754126824	0.207201638488823	0.219537347915939	0.100570666556571	0.0204785929118439	0.4865	0.4865	0.2366336	0.04865	0.170532060027285	0.16917569757779
P09758	3769	0.466867424813252	0.253812066553024	0.165610354996376	0.0900102245003168	0.023699929137031	0.3769	0.3769	0.14201592	0.03769	0.209731543624161	0.208424035839547
P09769	1576	0.688192977997971	0.0972857822643354	0.175087111167255	0.024736334429206	0.0146977941412318	0.1576	0.1576	0.024822	0.01576	0.388349514563107	0.372717609696342
P09871	3810	0.481552212285217	0.231865497400604	0.17982141595565	0.0865631071998686	0.0201977671586612	0.381	0.381	0.1451229	0.0381	0.207943439384487	0.189186977720246
P09874	4151	0.518250576919852	0.189770526327066	0.200559243268801	0.0734218300317986	0.0179978234524832	0.4151	0.4151	0.1722665	0.04151	0.194174757281553	0.196870396753118
P09914	3474	0.459723663215446	0.153877260817524	0.269620575322847	0.0902199937382874	0.0265585069058967	0.3474	0.3474	0.12065202	0.03474	0.223563603845294	0.227426339261013
P09917	3724	0.522576657852193	0.176235411974065	0.211272993872253	0.0712316922838575	0.0186832440176325	0.3724	0.3724	0.13864452	0.03724	0.211729832733432	0.207787991474369
P09936	3245	0.45905050720847	0.170875310052807	0.219072445097518	0.0814772146532849	0.0695245229879202	0.3245	0.3245	0.1052678	0.03245	0.235626767200754	0.460422006222983
P09960	4103	0.470733034507154	0.2196306418641	0.196683631588028	0.0917457800705089	0.0212069119702088	0.4103	0.4103	0.16830506	0.04103	0.196001568012544	0.187750389893886
P09972	1950	0.617791654528764	0.163188030783556	0.157727797183731	0.0416437314709801	0.0196487860329695	0.195	0.195	0.0380055	0.0195	0.339097999321804	0.320573975962129
P0C0S5	3277	0.522689208597478	0.234432704155318	0.153724822088772	0.0689272960866565	0.0202259690717769	0.3277	0.3277	0.10735452	0.03277	0.233863423760524	0.226867395555659
P0C7P4	1722	0.748832245053291	0.11527218142124	0.109415284205817	0.0168332955672105	0.00964699375244096	0.1722	0.1722	0.02963562	0.01722	0.367511944138185	0.364308472463772
